"Letalidad","Country","Country_sp","Total","Dengue","Dengue_Grave","Fips","ISO3166Alpha2","ISO3166Alpha3","Code","Muertes","PAHO_Code_Num","PAHO_Code","RegionLvl0","RegionLvl1","RegionLvl2","RegionLvl3","Region","TIS","Tipo","W_Pais","Year"
0,"Mexico","México",5863,5861,2,"MX","MX","MEX",484,0,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",1991
0,"Mexico","México",11348,11348,0,"MX","MX","MEX",484,0,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",1992
0,"Mexico","México",2899,2899,0,"MX","MX","MEX",484,0,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",1993
0.103397341,"Mexico","México",6770,6770,0,"MX","MX","MEX",484,7,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",1994
0.083266258,"Mexico","México",36029,35490,539,"MX","MX","MEX",484,30,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",1995
0.125420444,"Mexico","México",35082,33626,1456,"MX","MX","MEX",484,44,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",1996
0.070394399,"Mexico","México",52561,51581,980,"MX","MX","MEX",484,37,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",1997
0.060171058,"Mexico","México",23267,22895,372,"MX","MX","MEX",484,14,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",1998
0,"Mexico","México",14655,14435,220,"MX","MX","MEX",484,0,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",1999
0,"Mexico","México",21665,21615,50,"MX","MX","MEX",484,0,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2000
0,"Mexico","México",6019,5828,191,"MX","MX","MEX",484,0,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2001
0.071301248,"Mexico","México",8415,6986,1429,"MX","MX","MEX",484,6,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2002
0,"Mexico","México",3599,2180,1419,"MX","MX","MEX",484,0,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2003
0.208233221,"Mexico","México",6243,4284,1959,"MX","MX","MEX",484,13,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2004
0,"Mexico","México",12607,8352,4255,"MX","MX","MEX",484,0,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2005
0,"Mexico","México",22810,18333,4477,"MX","MX","MEX",484,0,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2006
0.024667604,"Mexico","México",40539,32642,7897,"MX","MX","MEX",484,10,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2007
0.095846645,"Mexico","México",25040,18926,6114,"MX","MX","MEX",484,24,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2008
0.040270314,"Mexico","México",238389,227015,11374,"MX","MX","MEX",484,96,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2009
0.038733417,"Mexico","México",51635,45299,6336,"MX","MX","MEX",484,20,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2010
0.056578865,"Mexico","México",63628,59338,4290,"MX","MX","MEX",484,36,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2011
0.102564721,"Mexico","México",165749,148043,17706,"MX","MX","MEX",484,170,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2012
0.082938082,"Mexico","México",231498,212831,18667,"MX","MX","MEX",484,192,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2013
0.060827737,"Mexico","México",124943,116296,8647,"MX","MX","MEX",484,76,466,"MEX","AMR","LAC","CAI","LAM","MEX","MEX","Final","MEX",2014
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1980
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1981
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1982
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1983
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1984
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1985
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1986
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1987
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1988
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1989
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1990
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1991
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1992
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1993
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1994
0,"Montserrat","Montserrat",75,75,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1995
0,"Montserrat","Montserrat",3,3,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1996
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1997
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1998
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",1999
0,"Montserrat","Montserrat",9,9,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2000
0,"Montserrat","Montserrat",1,1,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2001
0,"Montserrat","Montserrat",1,1,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2002
0,"Montserrat","Montserrat",1,1,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2003
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2004
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2005
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2006
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2007
0,"Montserrat","Montserrat",2,2,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2008
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2009
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2010
0,"Montserrat","Montserrat",3,3,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2011
NA,"Montserrat","Montserrat",0,0,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2012
0,"Montserrat","Montserrat",6,6,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2013
0,"Montserrat","Montserrat",16,16,0,"MH","MS","MSR",500,0,465,"MON","AMR","LAC","NLC","CAR","NLC","MNT","Final","MON",2014
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1980
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1981
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1982
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1983
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1984
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1985
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1986
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1987
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1988
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1989
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1990
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1991
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1992
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1993
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1994
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1995
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1996
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1997
0,"Curaçao","Curazao",5,3,2,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1998
0,"Curaçao","Curazao",4,3,1,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",1999
0,"Curaçao","Curazao",10,10,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2000
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2001
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2002
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2003
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2004
0,"Curaçao","Curazao",265,265,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2005
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2006
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2007
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2008
NA,"Curaçao","Curazao",0,0,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2009
0.058072009,"Curaçao","Curazao",1722,1721,1,"UC","CW","CUW",531,1,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2010
0.128783001,"Curaçao","Curazao",1553,1551,2,"UC","CW","CUW",531,2,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2011
0,"Curaçao","Curazao",524,524,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2012
0,"Curaçao","Curazao",568,568,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2013
0,"Curaçao","Curazao",194,194,0,"UC","CW","CUW",531,0,531,"CUR","AMR","LAC","NLC","CAR","NLC","CUR","Final","CUW",2014
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1980
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1981
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1982
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1983
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1984
0.008333333,"Aruba","Aruba",24000,23998,2,"AA","AW","ABW",533,2,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1985
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1986
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1987
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1988
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1989
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1990
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1991
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1992
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1993
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1994
0,"Aruba","Aruba",37,37,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1995
0,"Aruba","Aruba",10,10,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1996
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1997
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1998
0,"Aruba","Aruba",130,130,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",1999
0,"Aruba","Aruba",76,76,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2000
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2001
0,"Aruba","Aruba",25,25,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2002
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2003
0,"Aruba","Aruba",173,173,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2004
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2005
0,"Aruba","Aruba",5,5,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2006
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2007
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2008
0,"Aruba","Aruba",845,845,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2009
0.058823529,"Aruba","Aruba",1700,1697,3,"AA","AW","ABW",533,1,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2010
0.066115702,"Aruba","Aruba",3025,3023,2,"AA","AW","ABW",533,2,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2011
NA,"Aruba","Aruba",0,0,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2012
0.189393939,"Aruba","Aruba",528,527,1,"AA","AW","ABW",533,1,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2013
0,"Aruba","Aruba",306,306,0,"AA","AW","ABW",533,0,533,"ARU","AMR","LAC","NLC","CAR","NLC","ARU","Final","ABW",2014
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1980
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1981
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1982
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1983
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1984
0,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",17483,17483,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1985
0,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",484,484,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1986
0,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",87,87,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1987
0,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",203,203,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1988
0,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",659,659,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1989
0,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",4137,4137,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1990
0,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",1885,1885,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1991
0,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",5495,5495,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1992
0,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",20469,20469,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1993
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1994
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1995
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1996
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1997
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1998
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",1999
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2000
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2001
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2002
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2003
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2004
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2005
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2006
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2007
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2008
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2009
0.602409639,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",166,154,12,"BQ","BQ","BES",535,1,535,"BES","","","","","","BES","Final","BES",2010
0,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",939,939,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2011
0,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",121,121,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2012
0,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",444,444,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2013
NA,"Bonaire, Saint Eustatius and Saba","Bonaire, San Eustaquio y Saba",0,0,0,"BQ","BQ","BES",535,0,535,"BES","","","","","","BES","Final","BES",2014
NA,"Nicaragua","Nicaragua",0,0,0,"NU","NI","NIC",558,0,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Final","NIC",1980
NA,"Nicaragua","Nicaragua",0,0,0,"NU","NI","NIC",558,0,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Final","NIC",1981
NA,"Nicaragua","Nicaragua",0,0,0,"NU","NI","NIC",558,0,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Final","NIC",1982
NA,"Nicaragua","Nicaragua",0,0,0,"NU","NI","NIC",558,0,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Final","NIC",1983
NA,"Nicaragua","Nicaragua",0,0,0,"NU","NI","NIC",558,0,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Final","NIC",1984
0.040054932,"Nicaragua","Nicaragua",17476,17469,7,"NU","NI","NIC",558,7,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Final","NIC",1985
0,"Nicaragua","Nicaragua",484,484,0,"NU","NI","NIC",558,0,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Final","NIC",1986
0,"Nicaragua","Nicaragua",64,64,0,"NU","NI","NIC",558,0,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Final","NIC",1987
0.492610837,"Nicaragua","Nicaragua",203,203,0,"NU","NI","NIC",558,1,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Final","NIC",1988
0,"Nicaragua","Nicaragua",659,659,0,"NU","NI","NIC",558,0,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Final","NIC",1989
0,"Nicaragua","Nicaragua",4137,4137,0,"NU","NI","NIC",558,0,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Final","NIC",1990
0,"Nicaragua","Nicaragua",1885,1885,0,"NU","NI","NIC",558,0,468,"NIC","AMR","LAC","CAI","LAM","CAI","NIC","Final","NIC",1991
