"Year","Planning.Area","Administrative.Region","Neighborhood","Population","Month","Cases"
"2017","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430","6","0"
"2017","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430","7","0"
"2017","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430","8","1"
"2017","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430","9","2"
"2017","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430","10","0"
"2017","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430","11","0"
"2017","Planning Area 5.1","XXXIII Realengo","Magalhães Bastos","24430","12","0"
"2017","Planning Area 5.1","XXXIII Realengo","Realengo","180123","1","52"
"2017","Planning Area 5.1","XXXIII Realengo","Realengo","180123","2","23"
"2017","Planning Area 5.1","XXXIII Realengo","Realengo","180123","3","16"
"2017","Planning Area 5.1","XXXIII Realengo","Realengo","180123","4","12"
"2017","Planning Area 5.1","XXXIII Realengo","Realengo","180123","5","19"
"2017","Planning Area 5.1","XXXIII Realengo","Realengo","180123","6","6"
"2017","Planning Area 5.1","XXXIII Realengo","Realengo","180123","7","5"
"2017","Planning Area 5.1","XXXIII Realengo","Realengo","180123","8","1"
"2017","Planning Area 5.1","XXXIII Realengo","Realengo","180123","9","1"
"2017","Planning Area 5.1","XXXIII Realengo","Realengo","180123","10","3"
"2017","Planning Area 5.1","XXXIII Realengo","Realengo","180123","11","2"
"2017","Planning Area 5.1","XXXIII Realengo","Realengo","180123","12","3"
"2017","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","1","2"
"2017","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","2","0"
"2017","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","3","0"
"2017","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","4","0"
"2017","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","5","1"
"2017","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","6","0"
"2017","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","7","0"
"2017","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","8","1"
"2017","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","9","0"
"2017","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","10","0"
"2017","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","11","0"
"2017","Planning Area 5.1","XXXIII Realengo","Vila Militar","13184","12","0"
"2017","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","1","54"
"2017","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","2","25"
"2017","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","3","14"
"2017","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","4","16"
"2017","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","5","14"
"2017","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","6","12"
"2017","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","7","8"
"2017","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","8","3"
"2017","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","9","9"
"2017","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","10","11"
"2017","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","11","18"
"2017","Planning Area 5.2","XVIII Campo Grande","Campo Grande","328370","12","8"
"2017","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","1","9"
"2017","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","2","11"
"2017","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","3","8"
"2017","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","4","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","5","4"
"2017","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","6","4"
"2017","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","7","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","8","2"
"2017","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","9","4"
"2017","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","10","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","11","2"
"2017","Planning Area 5.2","XVIII Campo Grande","Cosmos","77007","12","2"
"2017","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","1","4"
"2017","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","2","13"
"2017","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","3","3"
"2017","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","4","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","5","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","6","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","7","2"
"2017","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","8","2"
"2017","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","9","3"
"2017","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","10","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","11","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Inhoaíba","64649","12","3"
"2017","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","1","2"
"2017","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","2","2"
"2017","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","3","0"
"2017","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","4","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","5","0"
"2017","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","6","2"
"2017","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","7","3"
"2017","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","8","0"
"2017","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","9","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","10","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","11","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Santíssimo","41458","12","3"
"2017","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","1","3"
"2017","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","2","3"
"2017","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","3","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","4","0"
"2017","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","5","0"
"2017","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","6","4"
"2017","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","7","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","8","0"
"2017","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","9","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","10","1"
"2017","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","11","2"
"2017","Planning Area 5.2","XVIII Campo Grande","Senador Vasconcelos","30600","12","3"
"2017","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","1","1"
"2017","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","2","1"
"2017","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","3","1"
"2017","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","4","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","5","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","6","1"
"2017","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","7","1"
"2017","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","8","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","9","1"
"2017","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","10","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","11","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Barra de Guaratiba","3577","12","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","1","14"
"2017","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","2","13"
"2017","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","3","6"
"2017","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","4","4"
"2017","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","5","5"
"2017","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","6","6"
"2017","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","7","2"
"2017","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","8","2"
"2017","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","9","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","10","3"
"2017","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","11","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Guaratiba","110049","12","5"
"2017","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","1","5"
"2017","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","2","2"
"2017","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","3","1"
"2017","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","4","3"
"2017","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","5","1"
"2017","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","6","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","7","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","8","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","9","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","10","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","11","0"
"2017","Planning Area 5.2","XXVI Guaratiba","Pedra de Guaratiba","9488","12","0"
"2017","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","1","13"
"2017","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","2","17"
"2017","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","3","7"
"2017","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","4","11"
"2017","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","5","7"
"2017","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","6","5"
"2017","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","7","5"
"2017","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","8","2"
"2017","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","9","3"
"2017","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","10","3"
"2017","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","11","5"
"2017","Planning Area 5.3","XIX Santa Cruz","Paciência","94626","12","6"
"2017","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","1","50"
"2017","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","2","53"
"2017","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","3","28"
"2017","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","4","19"
"2017","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","5","14"
"2017","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","6","4"
"2017","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","7","11"
"2017","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","8","11"
"2017","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","9","1"
"2017","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","10","10"
"2017","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","11","30"
"2017","Planning Area 5.3","XIX Santa Cruz","Santa Cruz","217333","12","27"
"2017","UNKNOWN","UNKNOWN","UNKNOWN",NA,"1",NA
"2017","UNKNOWN","UNKNOWN","UNKNOWN",NA,"2",NA
"2017","UNKNOWN","UNKNOWN","UNKNOWN",NA,"3",NA
"2017","UNKNOWN","UNKNOWN","UNKNOWN",NA,"4",NA
"2017","UNKNOWN","UNKNOWN","UNKNOWN",NA,"5",NA
"2017","UNKNOWN","UNKNOWN","UNKNOWN",NA,"6",NA
"2017","UNKNOWN","UNKNOWN","UNKNOWN",NA,"7",NA
"2017","UNKNOWN","UNKNOWN","UNKNOWN",NA,"8",NA
"2017","UNKNOWN","UNKNOWN","UNKNOWN",NA,"9",NA
"2017","UNKNOWN","UNKNOWN","UNKNOWN",NA,"10",NA
"2017","UNKNOWN","UNKNOWN","UNKNOWN",NA,"11",NA
"2017","UNKNOWN","UNKNOWN","UNKNOWN",NA,"12",NA
